Origin,FlightsCount,DelayedFlightRate,AvgArrDelay,AvgCarrierDelay,AvgWeatherDelay,AvgNASDelay,AvgSecurityDelay,AvgLateAircraftDelay,CarrierShare,WeatherShare,NASShare,SecurityShare,LateAircraftShare,cluster,pc1,pc2
USA,23,0.391304347826087,-0.5217391304347826,0.0,0.0,0.0,0.0,3.5217391304347827,0.0,0.0,0.0,0.0,1.0,,,
UST,4,0.25,17.5,0.0,20.75,3.5,0.0,4.0,0.0,0.7345132743362832,0.12389380530973451,0.0,0.1415929203539823,,,
UTM,2,0.5,17.0,0.0,0.0,6.5,0.0,17.0,0.0,0.0,0.2765957446808511,0.0,0.723404255319149,,,
VCT,29,0.3793103448275862,-0.8275862068965517,0.896551724137931,0.0,0.0,0.0,1.103448275862069,0.4482758620689655,0.0,0.0,0.0,0.5517241379310345,,,
VEL,24,0.2916666666666667,19.083333333333332,21.0,0.0,1.0416666666666667,0.0,8.25,0.6932599724896836,0.0,0.0343878954607978,0.0,0.2723521320495186,,,
VIS,21,0.23809523809523808,-3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
VLD,198,0.37373737373737376,5.53030303030303,1.6111111111111112,0.6919191919191919,3.8383838383838382,0.0,4.585858585858586,0.1501883239171375,0.06450094161958568,0.3578154425612053,0.0,0.4274952919020716,,,
VPS,1279,0.3776387802971071,5.681818181818182,3.047693510555121,0.9827990617670055,2.592650508209539,0.0023455824863174357,3.226739640344019,0.3093405285294818,0.09975398777874772,0.26315371795889214,0.00023807634314736926,0.32751368938973097,,,
WRG,215,0.3627906976744186,7.626168224299065,1.5534883720930233,0.46511627906976744,0.6325581395348837,0.0,4.4186046511627906,0.21973684210526315,0.06578947368421052,0.08947368421052632,0.0,0.625,,,
WYS,45,0.28888888888888886,-4.355555555555555,2.911111111111111,0.0,0.0,0.0,0.6444444444444445,0.81875,0.0,0.0,0.0,0.18125,,,
XNA,2096,0.3683206106870229,6.515281757402101,2.8936068702290076,0.7137404580152672,4.123091603053435,0.0,4.4570610687022905,0.23742415345468781,0.058563319632021923,0.33830495204541006,0.0,0.3657075748678802,,,
XWA,2,0.0,-33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
YAK,224,0.3392857142857143,1.9181818181818182,0.6339285714285714,0.46875,0.4419642857142857,0.0,3.9464285714285716,0.11544715447154472,0.08536585365853659,0.08048780487804878,0.0,0.71869918699187,,,
YAP,7,0.7142857142857143,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
YKM,22,0.6818181818181818,5.636363636363637,1.1818181818181819,0.0,1.7272727272727273,0.0,0.0,0.40625,0.0,0.59375,0.0,0.0,,,
YUM,512,0.35546875,1.255859375,2.068359375,0.451171875,0.7109375,0.0,1.76171875,0.41431924882629106,0.0903755868544601,0.14241001564945227,0.0,0.35289514866979654,,,
